CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Cell,CustomerSegment
29859,5088,2,5794.6949,5,1,1,511,Potential Loyalist
11550,4615,3,5791.7783,5,1,1,511,Potential Loyalist
13974,4355,3,5787.6913,1,1,1,111,Lost
15133,4331,3,5787.6913,1,1,1,111,Lost
14672,4371,3,5787.6803,2,1,1,211,Needs Attention
14286,4444,3,5784.0101,3,1,1,311,Potential Loyalist
12526,4416,3,5778.463,2,1,1,211,Needs Attention
14323,4423,3,5770.3317,2,1,1,211,Needs Attention
12402,4537,3,5766.3301,4,1,1,411,Potential Loyalist
14264,4444,3,5765.5913,3,1,1,311,Potential Loyalist
15120,4380,3,5765.5566,2,1,1,211,Needs Attention
14668,4391,3,5764.4421,2,1,1,211,Needs Attention
15130,4350,3,5763.0152,1,1,1,111,Lost
15661,4353,3,5754.8843,1,1,1,111,Lost
14326,4404,3,5754.5081,2,1,1,211,Needs Attention
11615,4587,3,5752.3092,5,1,1,511,Potential Loyalist
15653,4368,3,5750.4864,2,1,1,211,Needs Attention
15121,4343,3,5749.0163,1,1,1,111,Lost
12463,4533,3,5748.4528,4,1,1,411,Potential Loyalist
14310,4432,3,5746.7289,3,1,1,311,Potential Loyalist
12619,4409,3,5746.4512,2,1,1,211,Needs Attention
14666,4407,3,5745.9098,2,1,1,211,Needs Attention
12745,4332,3,5745.6902,1,1,1,111,Lost
14277,4441,3,5742.3974,3,1,1,311,Potential Loyalist
15122,4342,3,5739.0602,1,1,1,111,Lost
30057,4418,5,5734.4915,2,1,1,211,Needs Attention
14676,4373,3,5733.1912,2,1,1,211,Needs Attention
13973,4347,3,5730.176,1,1,1,111,Lost
15127,4352,3,5726.9163,1,1,1,111,Lost
13968,4334,3,5725.7781,1,1,1,111,Lost
14681,4381,3,5722.1301,2,1,1,211,Needs Attention
15129,4353,3,5721.3913,1,1,1,111,Lost
14055,4328,3,5721.0251,1,1,1,111,Lost
12281,4597,3,5712.1409,5,1,1,511,Potential Loyalist
15660,4331,3,5711.8224,1,1,1,111,Lost
12492,4473,3,5708.8812,3,1,1,311,Potential Loyalist
15638,4406,3,5704.4189,2,1,1,211,Needs Attention
12381,4582,3,5703.7113,4,1,1,411,Potential Loyalist
15652,4393,3,5701.8885,2,1,1,211,Needs Attention
14275,4421,3,5699.997,2,1,1,211,Needs Attention
29949,4388,8,5696.577,2,1,1,211,Needs Attention
14325,4399,3,5693.7316,2,1,1,211,Needs Attention
15134,4357,3,5692.6392,1,1,1,111,Lost
12742,4532,3,5688.8822,4,1,1,411,Potential Loyalist
14301,4426,3,5682.7384,3,1,1,311,Potential Loyalist
14287,4449,3,5681.2783,3,1,1,311,Potential Loyalist
14302,4437,3,5680.5063,3,1,1,311,Potential Loyalist
14308,4441,3,5680.1402,3,1,1,311,Potential Loyalist
12272,4592,3,5679.4013,5,1,1,511,Potential Loyalist
13975,4338,3,5678.2837,1,1,1,111,Lost
14279,4423,3,5677.1677,2,1,1,211,Needs Attention
15630,4434,3,5675.6889,3,1,1,311,Potential Loyalist
12622,4385,3,5674.6262,2,1,1,211,Needs Attention
14048,4348,3,5661.7324,1,1,1,111,Lost
15631,4417,3,5660.2411,2,1,1,211,Needs Attention
14324,4431,3,5659.1783,3,1,1,311,Potential Loyalist
12391,4541,3,5659.1783,4,1,1,411,Potential Loyalist
12385,4597,3,5656.2184,5,1,1,511,Potential Loyalist
14673,4358,3,5655.1134,1,1,1,111,Lost
12808,4329,3,5648.1394,1,1,1,111,Lost
12282,4593,3,5648.1394,5,1,1,511,Potential Loyalist
14322,4438,3,5648.1394,3,1,1,311,Potential Loyalist
14299,4442,3,5645.1795,3,1,1,311,Potential Loyalist
11368,4355,3,5642.3953,1,1,1,111,Lost
13769,4364,3,5619.5135,1,1,1,111,Lost
11356,4386,3,5601.5655,2,1,1,211,Needs Attention
13768,4377,3,5595.1925,2,1,1,211,Needs Attention
11402,4598,3,5590.5593,5,1,1,511,Potential Loyalist
12384,4590,3,5587.4638,5,1,1,511,Potential Loyalist
12462,4561,3,5577.5299,4,1,1,411,Potential Loyalist
11930,4340,3,5564.5702,1,1,1,111,Lost
11363,4338,3,5564.5702,1,1,1,111,Lost
11358,4372,3,5563.432,2,1,1,211,Needs Attention
11403,4542,3,5561.6194,4,1,1,411,Potential Loyalist
16551,4361,2,5561.1999,1,2,1,121,Needs Attention
12461,4549,3,5558.5253,4,1,1,411,Potential Loyalist
12292,4379,3,5555.7835,2,1,1,211,Needs Attention
11360,4334,3,5553.5091,1,1,1,111,Lost
12807,4497,3,5552.47,3,1,1,311,Potential Loyalist
11365,4334,3,5552.3931,1,1,1,111,Lost
11401,4623,3,5548.061,5,1,1,511,Potential Loyalist
22201,4347,2,5538.5584,1,2,1,121,Needs Attention
29565,4509,8,5537.2608,4,1,1,411,Potential Loyalist
11050,4367,3,5533.0666,1,1,1,111,Lost
16940,4330,2,5532.4036,1,2,1,121,Needs Attention
16552,4370,2,5510.403,2,2,1,221,Needs Attention
16313,4693,2,5509.1544,5,1,1,511,Potential Loyalist
11484,4601,3,5508.8445,5,1,1,511,Potential Loyalist
11481,4579,3,5500.7434,4,1,1,411,Potential Loyalist
12390,4544,3,5500.5349,4,1,1,411,Potential Loyalist
12299,4377,3,5499.9824,2,1,1,211,Needs Attention
11547,4481,3,5498.8995,3,1,1,311,Potential Loyalist
21567,4391,2,5495.4745,2,2,1,221,Needs Attention
11126,4383,3,5494.4689,2,1,1,211,Needs Attention
16416,4581,2,5493.7065,4,1,1,411,Potential Loyalist
11479,4546,3,5492.5237,4,1,1,411,Potential Loyalist
12397,4546,3,5489.6823,4,1,1,411,Potential Loyalist
11483,4490,3,5487.8606,3,1,1,311,Potential Loyalist
11372,4342,3,5487.2201,1,1,1,111,Lost
11929,4339,3,5487.187,1,1,1,111,Lost
21569,4396,2,5480.9769,2,2,1,221,Needs Attention
11359,4352,3,5480.8774,1,1,1,111,Lost
16400,4663,2,5478.8995,5,1,1,511,Potential Loyalist
16429,4488,2,5478.8995,3,1,1,311,Potential Loyalist
12806,4529,3,5476.4334,4,1,1,411,Potential Loyalist
12738,4562,3,5476.4113,4,1,1,411,Potential Loyalist
21561,4449,2,5467.297,3,2,1,321,Potential Loyalist
11357,4388,3,5462.8991,2,1,1,211,Needs Attention
15846,4341,2,5462.3687,1,2,1,121,Needs Attention
12305,4388,3,5459.1306,2,1,1,211,Needs Attention
21179,4468,2,5453.9154,3,2,1,321,Potential Loyalist
21216,4444,2,5453.9154,3,2,1,321,Potential Loyalist
11480,4484,3,5453.5725,3,1,1,311,Potential Loyalist
16415,4576,2,5448.4015,4,2,1,421,Potential Loyalist
21556,4434,2,5448.4015,3,2,1,321,Potential Loyalist
16549,4384,2,5448.4015,2,2,1,221,Needs Attention
11416,4565,3,5445.5044,4,1,1,411,Potential Loyalist
21888,4414,2,5442.766,2,2,1,221,Needs Attention
21974,4366,2,5442.3129,1,2,1,121,Needs Attention
21393,4433,2,5442.3129,3,2,1,321,Potential Loyalist
16409,4559,2,5442.3129,4,2,1,421,Potential Loyalist
16442,4483,2,5440.2355,3,1,1,311,Potential Loyalist
21951,4372,2,5440.2355,2,2,1,221,Needs Attention
11364,4330,3,5438.6112,1,1,1,111,Lost
16291,4669,2,5438.4675,5,1,1,511,Potential Loyalist
22207,4329,2,5438.4675,1,2,1,121,Needs Attention
21891,4399,2,5438.4675,2,2,1,221,Needs Attention
21201,4463,2,5438.4675,3,2,1,321,Potential Loyalist
21892,4389,2,5438.4675,2,2,1,221,Needs Attention
21875,4389,2,5438.4675,2,2,1,221,Needs Attention
21999,4388,2,5438.4675,2,2,1,221,Needs Attention
16532,4426,2,5438.4675,3,2,1,321,Potential Loyalist
16412,4581,2,5438.357,4,1,1,411,Potential Loyalist
16414,4542,2,5435.8266,4,1,1,411,Potential Loyalist
21558,4441,2,5435.8266,3,2,1,321,Potential Loyalist
21957,4358,2,5435.8266,1,2,1,121,Needs Attention
15566,4349,2,5428.2794,1,2,1,121,Needs Attention
11134,4383,3,5427.5723,2,1,1,211,Needs Attention
22195,4353,2,5425.1854,1,2,1,121,Needs Attention
21897,4413,2,5425.1854,2,2,1,221,Needs Attention
21166,4469,2,5425.1854,3,2,1,321,Potential Loyalist
13230,4561,2,5420.3787,4,2,1,421,Potential Loyalist
21559,4430,2,5415.2515,3,2,1,321,Potential Loyalist
16547,4416,2,5415.2515,2,2,1,221,Needs Attention
21950,4360,2,5415.2515,1,2,1,121,Needs Attention
21955,4364,2,5415.2515,1,2,1,121,Needs Attention
21211,4462,2,5415.2515,3,2,1,321,Potential Loyalist
22930,4329,2,5415.2515,1,2,1,121,Needs Attention
15905,4352,2,5413.4172,1,2,1,121,Needs Attention
13478,4535,2,5412.6437,4,2,1,421,Potential Loyalist
21403,4427,2,5409.7375,3,2,1,321,Potential Loyalist
23865,4427,2,5405.2291,3,2,1,321,Potential Loyalist
23396,4550,2,5405.2291,4,2,1,421,Potential Loyalist
21205,4474,2,5399.8036,3,1,1,311,Potential Loyalist
21557,4424,2,5399.8036,2,2,1,221,Needs Attention
22857,4350,2,5399.8036,1,2,1,121,Needs Attention
21948,4383,2,5399.8036,2,2,1,221,Needs Attention
16572,4340,2,5399.8036,1,2,1,121,Needs Attention
21945,4398,2,5399.8036,2,2,1,221,Needs Attention
21882,4394,2,5399.8036,2,2,1,221,Needs Attention
22193,4386,2,5399.8036,2,2,1,221,Needs Attention
13729,4356,2,5396.6212,1,2,1,121,Needs Attention
13728,4330,2,5392.1791,1,2,1,121,Needs Attention
23267,4612,2,5372.6095,5,1,1,511,Potential Loyalist
19037,4413,2,5368.4658,2,2,1,221,Needs Attention
13314,4553,2,5363.9905,4,2,1,421,Potential Loyalist
28665,4362,2,5362.1231,1,2,1,121,Needs Attention
15175,4392,2,5359.6147,2,2,1,221,Needs Attention
15889,4348,2,5357.0732,1,2,1,121,Needs Attention
13885,4537,2,5353.5041,4,1,1,411,Potential Loyalist
23511,4521,2,5351.6366,4,1,1,411,Potential Loyalist
15304,4398,2,5351.515,2,2,1,221,Needs Attention
14598,4404,2,5347.095,2,2,1,221,Needs Attention
13435,4523,2,5346.3437,4,2,1,421,Potential Loyalist
19049,4385,2,5346.3216,2,2,1,221,Needs Attention
13274,4561,2,5345.7801,4,2,1,421,Potential Loyalist
24284,4379,2,5345.2608,2,2,1,221,Needs Attention
13299,4568,2,5343.0066,4,2,1,421,Potential Loyalist
13898,4529,2,5342.9955,4,2,1,421,Potential Loyalist
13019,4400,2,5342.9955,2,2,1,221,Needs Attention
12193,4502,2,5340.4982,4,1,1,411,Potential Loyalist
23385,4559,2,5336.476,4,2,1,421,Potential Loyalist
23583,4526,2,5336.476,4,2,1,421,Potential Loyalist
23868,4394,2,5336.476,2,2,1,221,Needs Attention
24235,4416,2,5336.476,2,2,1,221,Needs Attention
24310,4329,2,5336.476,1,2,1,121,Needs Attention
13713,4336,2,5335.2826,1,2,1,121,Needs Attention
24342,4345,2,5335.0616,1,2,1,121,Needs Attention
23866,4407,2,5335.0616,2,2,1,221,Needs Attention
23846,4420,2,5335.0616,2,2,1,221,Needs Attention
23842,4429,2,5335.0616,3,2,1,321,Potential Loyalist
23351,4554,2,5335.0616,4,2,1,421,Potential Loyalist
23397,4523,2,5335.0616,4,2,1,421,Potential Loyalist
23725,4529,2,5335.0616,4,2,1,421,Potential Loyalist
23730,4505,2,5335.0616,4,1,1,411,Potential Loyalist
23731,4505,2,5335.0616,4,1,1,411,Potential Loyalist
23306,4590,2,5335.0616,5,1,1,511,Potential Loyalist
23283,4583,2,5335.0616,4,1,1,411,Potential Loyalist
23281,4608,2,5335.0616,5,1,1,511,Potential Loyalist
28298,4684,2,5335.0616,5,1,1,511,Potential Loyalist
15391,4384,2,5334.9511,2,2,1,221,Needs Attention
28662,4500,2,5333.9456,3,1,1,311,Potential Loyalist
18457,4349,2,5332.9842,1,2,1,121,Needs Attention
12986,4507,2,5329.4261,4,1,1,411,Potential Loyalist
28666,4339,2,5328.4316,1,2,1,121,Needs Attention
17922,4412,2,5328.0007,2,2,1,221,Needs Attention
16534,4395,2,5326.6553,2,2,1,221,Needs Attention
13380,4368,2,5326.4426,2,2,1,221,Needs Attention
12929,4573,2,5326.4426,4,2,1,421,Potential Loyalist
13657,4533,2,5325.3266,4,2,1,421,Potential Loyalist
13440,4472,2,5324.4757,3,1,1,311,Potential Loyalist
12941,4597,2,5324.2547,5,1,1,511,Potential Loyalist
24332,4351,2,5321.7795,1,2,1,121,Needs Attention
12122,4528,2,5319.5143,4,2,1,421,Potential Loyalist
16000,4351,2,5319.4148,1,2,1,121,Needs Attention
11979,4562,2,5319.2049,4,2,1,421,Potential Loyalist
15490,4372,2,5318.9396,2,2,1,221,Needs Attention
13484,4536,2,5318.7187,4,2,1,421,Potential Loyalist
13016,4576,2,5318.7187,4,1,1,411,Potential Loyalist
13208,4589,2,5318.7187,5,1,1,511,Potential Loyalist
13246,4364,2,5318.7076,1,2,1,121,Needs Attention
15850,4345,2,5318.4092,1,2,1,121,Needs Attention
12060,4514,2,5316.7517,4,1,1,411,Potential Loyalist
12177,4491,2,5316.7075,3,1,1,311,Potential Loyalist
13425,4545,2,5315.3926,4,1,1,411,Potential Loyalist
13894,4523,2,5315.3705,4,2,1,421,Potential Loyalist
12981,4575,2,5314.8401,4,2,1,421,Potential Loyalist
29936,4388,4,5314.3892,2,1,1,211,Needs Attention
23172,4650,2,5314.376,5,1,1,511,Potential Loyalist
13329,4547,2,5312.0776,4,2,1,421,Potential Loyalist
13424,4546,2,5312.0776,4,2,1,421,Potential Loyalist
23164,4647,2,5311.8456,5,1,1,511,Potential Loyalist
13086,4418,2,5310.2102,2,2,1,221,Needs Attention
13087,4395,2,5307.6797,2,2,1,221,Needs Attention
12921,4397,2,5307.6797,2,2,1,221,Needs Attention
13205,4579,2,5307.6687,4,1,1,411,Potential Loyalist
14597,4396,2,5307.6576,2,2,1,221,Needs Attention
23830,4458,2,5306.3316,3,2,1,321,Potential Loyalist
23867,4389,2,5306.3316,2,2,1,221,Needs Attention
23829,4505,2,5306.3316,4,1,1,411,Potential Loyalist
23819,4497,2,5306.3316,3,1,1,311,Potential Loyalist
23209,4647,2,5306.3316,5,1,1,511,Potential Loyalist
13452,4539,2,5304.3316,4,1,1,411,Potential Loyalist
12154,4486,2,5302.3757,3,1,1,311,Potential Loyalist
13142,4395,2,5302.1658,2,2,1,221,Needs Attention
13401,4365,2,5302.1658,1,2,1,121,Needs Attention
13420,4566,2,5302.1547,4,2,1,421,Potential Loyalist
13249,4488,2,5298.8507,3,1,1,311,Potential Loyalist
13221,4576,2,5298.8176,4,2,1,421,Potential Loyalist
12926,4596,2,5298.8176,5,1,1,511,Potential Loyalist
14478,4443,2,5298.4861,3,2,1,321,Potential Loyalist
12935,4579,2,5297.7126,4,1,1,411,Potential Loyalist
13402,4388,2,5296.6297,2,2,1,221,Needs Attention
15916,4351,2,5296.5634,1,2,1,121,Needs Attention
24309,4351,2,5296.3977,1,2,1,121,Needs Attention
28664,4407,2,5296.3977,2,2,1,221,Needs Attention
28580,4530,2,5296.3977,4,2,1,421,Potential Loyalist
15201,4390,2,5296.2871,2,2,1,221,Needs Attention
17915,4440,2,5295.9667,3,2,1,321,Potential Loyalist
11942,4337,3,5295.4805,1,1,1,111,Lost
15876,4355,2,5291.8671,1,2,1,121,Needs Attention
13977,4516,2,5291.3699,4,1,1,411,Potential Loyalist
17916,4419,2,5290.4528,2,2,1,221,Needs Attention
13658,4516,2,5290.3091,4,1,1,411,Potential Loyalist
16482,4639,2,5286.0328,5,1,1,511,Potential Loyalist
30086,4388,4,5282.5744,2,1,1,211,Needs Attention
15395,4373,2,5281.9221,2,2,1,221,Needs Attention
13093,4577,2,5280.0547,4,2,1,421,Potential Loyalist
13369,4543,2,5280.0547,4,1,1,411,Potential Loyalist
11944,4336,3,5277.7784,1,1,1,111,Lost
14436,4422,2,5277.4911,2,2,1,221,Needs Attention
13565,4335,2,5277.0712,1,2,1,121,Needs Attention
13896,4533,2,5277.0712,4,2,1,421,Potential Loyalist
13978,4517,2,5276.7066,4,1,1,411,Potential Loyalist
14459,4433,2,5276.3861,3,2,1,321,Potential Loyalist
12710,4483,2,5275.3142,3,1,1,311,Potential Loyalist
13450,4532,2,5274.5297,4,2,1,421,Potential Loyalist
13063,4390,2,5274.5297,2,2,1,221,Needs Attention
11835,4552,2,5273.3915,4,2,1,421,Potential Loyalist
29990,4388,6,5271.5439,2,1,1,211,Needs Attention
16431,4563,2,5270.1898,4,2,1,421,Potential Loyalist
13418,4464,2,5268.6953,3,2,1,321,Potential Loyalist
16931,4529,2,5268.3417,4,2,1,421,Potential Loyalist
13284,4507,2,5268.1207,4,1,1,411,Potential Loyalist
13189,4586,2,5266.0212,5,1,1,511,Potential Loyalist
13873,4526,2,5266.0212,4,2,1,421,Potential Loyalist
19048,4368,2,5266.0212,2,2,1,221,Needs Attention
13361,4378,2,5266.0212,2,2,1,221,Needs Attention
14041,4441,2,5265.3471,3,2,1,321,Potential Loyalist
13909,4444,2,5264.2421,3,2,1,321,Potential Loyalist
19036,4407,2,5263.4908,2,2,1,221,Needs Attention
13887,4528,2,5263.4908,4,2,1,421,Potential Loyalist
13287,4553,2,5263.4908,4,2,1,421,Potential Loyalist
12918,4588,2,5263.4908,5,1,1,511,Potential Loyalist
17909,4472,2,5261.7228,3,1,1,311,Potential Loyalist
16514,4649,2,5261.7228,5,1,1,511,Potential Loyalist
15906,4330,2,5260.9382,1,2,1,121,Needs Attention
13088,4413,2,5260.1537,2,2,1,221,Needs Attention
19073,4359,2,5260.1537,1,2,1,121,Needs Attention
12950,4395,2,5260.1537,2,2,1,221,Needs Attention
22904,4333,2,5259.7918,1,2,1,121,Needs Attention
13345,4500,2,5259.2586,3,1,1,311,Potential Loyalist
21969,4359,2,5259.2172,1,2,1,121,Needs Attention
16526,4528,2,5257.8553,4,2,1,421,Potential Loyalist
17478,4533,2,5257.8553,4,2,1,421,Potential Loyalist
17733,4489,2,5257.8553,3,1,1,311,Potential Loyalist
11739,4584,2,5257.6232,4,1,1,411,Potential Loyalist
13176,4579,2,5252.4187,4,1,1,411,Potential Loyalist
16519,4591,2,5251.7888,5,1,1,511,Potential Loyalist
17735,4470,2,5251.7888,3,1,1,311,Potential Loyalist
16527,4514,2,5251.7888,4,1,1,411,Potential Loyalist
17732,4493,2,5251.7888,3,1,1,311,Potential Loyalist
16529,4521,2,5251.7888,4,2,1,421,Potential Loyalist
16525,4564,2,5251.7888,4,2,1,421,Potential Loyalist
18332,4364,2,5251.7888,1,2,1,121,Needs Attention
17923,4393,2,5251.7888,2,2,1,221,Needs Attention
18462,4344,2,5251.7888,1,2,1,121,Needs Attention
18766,4339,2,5251.7888,1,2,1,121,Needs Attention
18465,4338,2,5251.7888,1,2,1,121,Needs Attention
18452,4377,2,5251.7888,2,2,1,221,Needs Attention
18331,4368,2,5251.7888,1,2,1,121,Needs Attention
17912,4423,2,5251.7888,2,2,1,221,Needs Attention
17730,4506,2,5251.2142,4,1,1,411,Potential Loyalist
13660,4464,2,5248.7611,3,2,1,321,Potential Loyalist
14605,4407,2,5248.7611,2,2,1,221,Needs Attention
13366,4506,2,5247.6892,4,1,1,411,Potential Loyalist
19070,4370,2,5246.9047,2,2,1,221,Needs Attention
18461,4349,2,5246.8053,1,2,1,121,Needs Attention
11947,4329,3,5245.7666,1,1,1,111,Lost
15997,4337,2,5244.7058,1,2,1,121,Needs Attention
14281,4433,2,5244.6615,3,2,1,321,Potential Loyalist
15362,4415,2,5243.2471,2,2,1,221,Needs Attention
17736,4452,2,5240.7278,3,2,1,321,Potential Loyalist
17370,4528,2,5240.7278,4,2,1,421,Potential Loyalist
14118,4429,2,5239.1807,3,2,1,321,Potential Loyalist
22197,4352,2,5238.7857,1,2,1,121,Needs Attention
13032,4595,2,5238.3962,5,1,1,511,Potential Loyalist
13489,4515,2,5238.3962,4,1,1,411,Potential Loyalist
12113,4538,2,5234.9707,4,1,1,411,Potential Loyalist
13101,4491,2,5233.3132,3,1,1,311,Potential Loyalist
12011,4341,3,5233.0702,1,1,1,111,Lost
11943,4343,3,5231.3906,1,1,1,111,Lost
16524,4572,2,5230.7938,4,2,1,421,Potential Loyalist
17904,4473,2,5230.7938,3,1,1,311,Potential Loyalist
16929,4515,2,5230.7938,4,1,1,411,Potential Loyalist
16515,4613,2,5230.7938,5,1,1,511,Potential Loyalist
16516,4618,2,5230.7938,5,1,1,511,Potential Loyalist
18458,4343,2,5230.7938,1,2,1,121,Needs Attention
17920,4413,2,5230.7938,2,2,1,221,Needs Attention
17924,4399,2,5230.7938,2,2,1,221,Needs Attention
17919,4434,2,5230.7938,3,2,1,321,Potential Loyalist
17917,4447,2,5230.7938,3,2,1,321,Potential Loyalist
17913,4445,2,5230.7938,3,2,1,321,Potential Loyalist
17918,4440,2,5230.7938,3,2,1,321,Potential Loyalist
21225,4429,2,5229.8131,3,2,1,321,Potential Loyalist
29760,4357,3,5228.4196,1,1,1,111,Lost
11984,4564,2,5227.0036,4,2,1,421,Potential Loyalist
30069,4357,4,5226.8256,1,1,1,111,Lost
17728,4504,2,5226.6832,4,1,1,411,Potential Loyalist
16520,4594,2,5224.1528,5,1,1,511,Potential Loyalist
18463,4354,2,5222.2743,1,2,1,121,Needs Attention
17927,4372,2,5222.2743,2,2,1,221,Needs Attention
15187,4391,2,5221.4786,2,2,1,221,Needs Attention
21968,4364,2,5218.7852,1,2,1,121,Needs Attention
17726,4536,2,5217.5117,4,2,1,421,Potential Loyalist
13343,4485,2,5215.8984,3,1,1,311,Potential Loyalist
15567,4349,2,5215.8984,1,2,1,121,Needs Attention
15363,4399,2,5214.5393,2,2,1,221,Needs Attention
12114,4511,2,5214.5171,4,1,1,411,Potential Loyalist
11328,4593,2,5213.4343,5,1,1,511,Potential Loyalist
14606,4401,2,5211.2022,2,2,1,221,Needs Attention
17926,4364,2,5210.8486,1,2,1,121,Needs Attention
16476,4463,2,5210.6193,3,2,1,321,Potential Loyalist
21555,4435,2,5210.6193,3,2,1,321,Potential Loyalist
13908,4461,2,5210.4397,3,2,1,321,Potential Loyalist
21944,4409,2,5208.8513,2,2,1,221,Needs Attention
26014,4374,2,5208.2297,2,2,1,221,Needs Attention
23858,4638,2,5207.5778,5,1,1,511,Potential Loyalist
12089,4520,2,5204.5832,4,1,1,411,Potential Loyalist
13328,4502,2,5202.3622,4,1,1,411,Potential Loyalist
16559,4333,2,5199.5582,1,2,1,121,Needs Attention
21570,4390,2,5199.5582,2,2,1,221,Needs Attention
25951,4420,2,5197.1576,2,2,1,221,Needs Attention
15176,4394,2,5196.8482,2,2,1,221,Needs Attention
21959,4377,2,5196.1438,2,2,1,221,Needs Attention
21560,4432,2,5196.1438,3,2,1,321,Potential Loyalist
16533,4423,2,5196.1438,2,2,1,221,Needs Attention
25917,4429,2,5193.3012,3,2,1,321,Potential Loyalist
26002,4383,2,5192.7376,2,2,1,221,Needs Attention
26004,4383,2,5192.1851,2,2,1,221,Needs Attention
18464,4339,2,5192.1299,1,2,1,121,Needs Attention
18334,4388,2,5192.1299,2,2,1,221,Needs Attention
17925,4394,2,5192.1299,2,2,1,221,Needs Attention
17921,4413,2,5192.1299,2,2,1,221,Needs Attention
17914,4434,2,5192.1299,3,2,1,321,Potential Loyalist
17911,4448,2,5192.1299,3,2,1,321,Potential Loyalist
17910,4425,2,5192.1299,2,2,1,221,Needs Attention
17734,4507,2,5192.1299,4,1,1,411,Potential Loyalist
16521,4599,2,5192.1299,5,1,1,511,Potential Loyalist
16528,4518,2,5192.1299,4,1,1,411,Potential Loyalist
16523,4594,2,5192.1299,5,1,1,511,Potential Loyalist
16522,4592,2,5192.1299,5,1,1,511,Potential Loyalist
16517,4609,2,5192.1299,5,1,1,511,Potential Loyalist
16518,4605,2,5192.1299,5,1,1,511,Potential Loyalist
16928,4521,2,5192.1299,4,2,1,421,Potential Loyalist
17725,4526,2,5192.1299,4,2,1,421,Potential Loyalist
11946,4334,3,5190.5277,1,1,1,111,Lost
16433,4537,2,5189.6243,4,1,1,411,Potential Loyalist
16436,4507,2,5189.6243,4,1,1,411,Potential Loyalist
21219,4425,2,5189.6243,2,2,1,221,Needs Attention
21886,4411,2,5189.6243,2,2,1,221,Needs Attention
21958,4364,2,5189.6243,1,2,1,121,Needs Attention
16540,4364,2,5189.6243,1,2,1,121,Needs Attention
22199,4347,2,5186.7402,1,2,1,121,Needs Attention
13460,4473,2,5185.8093,3,1,1,311,Potential Loyalist
16408,4612,2,5185.6352,5,1,1,511,Potential Loyalist
22913,4351,2,5176.2538,1,2,1,121,Needs Attention
21404,4444,2,5176.2538,3,2,1,321,Potential Loyalist
26016,4375,2,5175.0466,2,2,1,221,Needs Attention
13220,4599,2,5174.1985,5,1,1,511,Potential Loyalist
15917,4332,2,5170.3614,1,2,1,121,Needs Attention
22181,4378,2,5164.6402,2,2,1,221,Needs Attention
22929,4353,2,5164.6402,1,2,1,121,Needs Attention
16475,4438,2,5164.6402,3,2,1,321,Potential Loyalist
21165,4470,2,5164.6402,3,1,1,311,Potential Loyalist
16388,4680,2,5164.6402,5,1,1,511,Potential Loyalist
26001,4379,2,5164.0076,2,2,1,221,Needs Attention
25886,4462,2,5164.0076,3,2,1,321,Potential Loyalist
25887,4458,2,5164.0076,3,2,1,321,Potential Loyalist
22202,4328,2,5162.2755,1,2,1,121,Needs Attention
16513,4471,2,5159.7451,3,1,1,311,Potential Loyalist
21553,4442,2,5156.4853,3,2,1,321,Potential Loyalist
22860,4331,2,5153.4908,1,2,1,121,Needs Attention
22000,4384,2,5153.4908,2,2,1,221,Needs Attention
21893,4390,2,5153.4908,2,2,1,221,Needs Attention
21899,4408,2,5153.4908,2,2,1,221,Needs Attention
21878,4416,2,5153.4908,2,2,1,221,Needs Attention
21876,4414,2,5153.0377,2,2,1,221,Needs Attention
22198,4356,2,5150.9603,1,2,1,121,Needs Attention
